ProductID,ProductName,ProductBrand,Gender,Price,NumImages,Description,PrimaryColor
10188719,Naari Women Navy Blue Printed Straight Kurta,Naari,Women,863,5,"Navy Blue printed straight kurta, has a mandarin collar, three-quarter sleeves, high-low hem, and multiple slits",Blue
10203379,Z-ZOOM Women Oversized Sunglasses 55142,Z-ZOOM,Women,1247,5,Lens colour: BrownLens feature: Regular LensFrame material: MetalFrame style: Full RimBest suited for: Oval face shapeComes in a Z-ZOOM coverWarranty: 2 yearsWarranty provided by brand/manufacturer,
10198389,AccessHer 22 KT Gold-Plated Cut-Out Cuff Bracelet,AccessHer,Women,1470,4,22 karat gold-plated textured cuff braceletMaterial: BrassClosure: Slip-On, Gold
10197125,612 league Boys Blue Regular Fit High-Rise Clean Look Jeans,612 league,Boys,822,3,"Blue medium wash 5-pocket high-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10207409,W Women Lavender & Golden Floral Printed & Embellished Ethnic Maxi Dress,W,Women,4999,5,"Lavender, golden and white printed and embellished woven ethnic maxi dress with sequinned detail, has a mandarin collar, long sleeves, and flared hem", Gold
10206633,People Men White Solid Henley Neck T-shirt,People,Men,274,5,"White solid T-shirt, has a Henley neck, and short sleeves", White
10202599,People Men Multicoloured Regular Fit Checked Casual Shirt,People,Men,559,5,"Multicoloured checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem", Red
10203363,Z-ZOOM Unisex Brown Aviator Sunglasses 55011,Z-ZOOM,Unisex,1497,5,Lens colour: BrownLens feature: Polarised lensFrame material: MetalFrame style: Full rimBest suited for: Square face shapeComes in a Z-ZOOM coverWarranty: 2 yearsWarranty provided by brand/manufacturer, Brown
10202695,Van Heusen Sport Men Navy Blue & Grey Slim Fit Printed Casual Shirt,Van Heusen Sport,Men,1028,5,"Navy Blue and Grey printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10206751,W Women Peach-Coloured Solid Regular Cropped Trousers,W,Women,999,5,"Peach-coloured solid mid-rise regular cropped trousers, has semi-elasticated waistband and zip closure", Red
10208599,Jompers Men Green & Black Woven Design Straight Handloom Kurta,Jompers,Men,899,5,"Green and black woven design straight handloom kurta, has a mandarin collar, long sleeves, straight hem, and side slits", Green
10206969,W Women Navy Blue Solid Regular Cropped Trousers,W,Women,999,5,"Navy solid mid-rise regular cropped trousers, has semi-elasticated waistband and zip closure",Blue
10207317,W Women Pink Printed Maxi Dress,W,Women,2799,7,"Pink printed woven maxi dress with embellished detail, has a round neck, long sleeves, flared hem", Pink
10206801,W Women Fuchsia Pink & White Printed Pure Cotton Straight Kurta,W,Women,1499,5,"Fuchsia pink and White printed straight kurta with shimmer all-over, has a mandarin collar, three-quarter sleeves, straight hem, and side slits", White
10198083,AccessHer 22k Gold-Plated Jewellery Set,AccessHer,Women,645,4,"This jewellery set consists of a necklace and a pair of earrings Gold-plated statement necklace,secured with drawstring fasteningA pair of matching earrings, secured with a post-and-back closure", Gold
10196261,fungus Women Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,fungus,Women,999,5,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10193717,Lady Love White Solid Non-Wired Non Padded Everyday Bra LLBR2013,Lady Love,Women,362,4,White solid full-coverage Everyday bra Non Padded and Non-Wired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red
10207289,W Women Maroon Printed Detail A-Line Dress,W,Women,2799,5,"Maroon solid woven A-line dress with printed detail and gathers, has a keyhole neck, three-quarter sleeves, button closure, drawstring along the waist, and flared hem", Maroon
10202407,Cortina Maroon Set of 2 Door Curtains,Cortina,Unisex,545,4,Printed Polyester Pack of 2 Door Curtain, Maroon
10207059,W Women Off-White & Pink Printed A-Line Kurta,W,Women,1039,5,"Off-White and Pink printed A-line kurta, has a shirt collar, three-quarter sleeves, and high-low hem", White
10203291,Cortina Pink Set of 2 Long Door Curtains,Cortina,Unisex,2294,4,Set content: 2 Long Door curtainsColour: PinkPattern: Ethnic Motifs Long DoorLight blocking: Room DarkeningFitting: EyeletLining: No, Pink
10197879,Mufti Men Brown Regular Fit Checked Casual Shirt,Mufti,Men,1099,5,"Brown checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 pocket", Brown
10188731,Naari Women Yellow Floral Embroidered Straight Kurta,Naari,Women,863,5,"Yellow embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits", Red
10191001,Fastrack Unisex Blue & Black Colourblocked Duffel Bag with Printed Detail,Fastrack,Unisex,1525,7,Blue and black colourblocked duffel bag with printed detail 2 zip opening into main compartment1 external pocketDetachable shoulder strap and handles with velcroWarranty : 1 yearsWarranty provided by the brand/ manufacturer,Blue
10203469,Marks & Spencer Pink Self Design Underwired Lightly Padded Everyday Bra T332710ASTRAWBERRY,Marks & Spencer,Women,1499,3,Pink self design full-coverage Everyday bra Lightly Padded and Underwired cut and sew cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red
10193831,Chumbak Unisex Teal Blue Cat Lady Printed iPhone X Case,Chumbak,Unisex,537,4,Teal blue and pink printed mobile case with a 3D print and slim fit edgeSuitable for iPhone X,Blue
10193699,Lady Love Blue Solid Non-Wired Non Padded Minimizer Bra LLBR2015,Lady Love,Women,324,4,Blue solid full-coverage Minimizer bra Non Padded and Non-Wired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort,Blue
10198209,AccessHer Gold-Toned & Blue Nose Ring With Chain,AccessHer,Women,600,3,Gold-toned and blue artificial stone-studded clip-on nose ring with chain that has a hook closurePlating: Brass,Blue
10196241,Miss Chase Women Navy Blue Regular Fit Solid Culottes,Miss Chase,Women,849,5,Navy blue solid mid-rise trousers and button closure,Blue
10207619,W Women Yellow Solid Churidar Leggings,W,Women,299,5,"Yellow solid churidar leggings, has an elastictaed waistband with inner drawstring closure", Yellow
10197627,EthnoVogue Women Beige & Pink Embroidered Kurti with Palazzos,EthnoVogue,Women,7317,7,"Beige and pink embroidered kurta with palazzosBeige and pink straight above knee kurta, has a round neck, short sleeves, straight hem, side slitsPink Embroidered palazzos, has partially elasticated waistband, hook and eye closure", Red
10207103,W Women Peach-Coloured & White Woven Design Straight Kurta,W,Women,1119,5,"Peach-Coloured and white woven design straight kurta, has a round neck, three-quarter sleeves, button closure, straight hem, and side slits", Red
10203387,Z-ZOOM Women Purple Oval Sunglasses 55121,Z-ZOOM,Women,997,5,Lens colour: PurpleLens feature: Regular LensFrame material: MetalFrame style: Full RimBest suited for: Oval face shapeComes in a Z-ZOOM coverWarranty: 2 yearsWarranty provided by brand/manufacturer, Purple
10202467,Cortina Green & White Set of 2 Window Curtains,Cortina,Unisex,443,4,Set content: 2 Window curtainsColour: Green and WhitePattern: Floral WindowLight blocking: RegularFitting: EyeletLining: No, Green
10208709,Van Heusen Woman Women Black Solid Ballerinas,Van Heusen Woman,Women,1119,5,"A pair of black round-toe flats, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsole", Black
10202727,Van Heusen Woman Women Black & White Regular Fit Printed Semiformal Shirt,Van Heusen Woman,Women,1499,5,"Black and White printed semiformal shirt, has a slim collar, three-quarter sleeves, button placket, and curved hem", Black
10197969,NIZA Women Black & Pink Printed A-Line Dress,NIZA,Women,5990,5,"Black and pink printed woven A-line dress with embroidered detail, has a round neck, sleeveless, concealed button and zip closure, an attached lining, and flared hem", Black
10202477,Cortina Brown Set of 2 Printed Door Curtains,Cortina,Unisex,545,4,Set content: 2 Door curtainsColour: BrownPattern: Floral DoorLight blocking: RegularFitting: EyeletLining: No, Brown
10188817,Naari Women Green & White Embroidered Straight Kurta,Naari,Women,719,5,"Green and White embroidered straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits", Green
10206857,W Women Red & Golden Printed A-Line Kurta,W,Women,1499,6,"Red and golden printed A-line kurta with sequins, has a round neck, three-quarter sleeves, and flared hem", Red
10189549,AHIKA Women Pink & White Printed Straight Kurta,AHIKA,Women,599,5,"Pink, white and green printed straight kurta, has a tie-up neck, three-quarter sleeves, straight hem, and side slits", White
10202411,Cortina Pink Set of 2 Printed Long Door Curtains,Cortina,Unisex,449,4,Set content: 2 Long Door curtainsColour: PinkPattern: Floral Long DoorLight blocking: RegularFitting: EyeletLining: No, Pink
10203299,Cortina Blue Single Door Curtain,Cortina,Unisex,1031,4,Set content: Single Door curtainColour: BluePattern: Ethnic Motifs DoorLight blocking: Room DarkeningFitting: EyeletLining: No,Blue
10207457,W Women Navy Blue & Off-White Printed Maxi Dress,W,Women,1999,5,"Navy Blue and Off-white printed woven maxi dress with gathers and pleats, has a keyhole neck, long sleeves, button closure, and flared hem",Blue
10197855,Mufti Men Blue & Black Regular Fit Checked Casual Shirt,Mufti,Men,999,5,"Blue and Black checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10198379,22 KT Gold-Plated & Silver-Toned Textured Cuff Bracelet,AccessHer,Women,464,4,22 karat gold-plated and silver-toned textured braceletMaterial: BrassClosure: Drawstring, Red
10202759,Free Authority White  Men Tshirt,Free Authority,Men,449,5,"White printed T-shirt, has a round neck, and short sleeves", White
10203081,Parx Men Red & White Slim Fit Checked Casual Shirt,Parx,Men,1999,5,"Red and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Red
10206867,W Women Navy Blue Solid Regular Cropped Trousers,W,Women,519,5,"Navy solid mid-rise regular cropped trousers, has semi-elasticated waistband and zip closure",Blue
10207151,W Women Black & Off-White Printed A-Line Kurta,W,Women,2499,5,"Black and off-white printed A-line kurta, has a notched round neck, three-quarter sleeves, flared hem", Black
10202513,Cortina Brown Set of 2 Printed Window Curtains,Cortina,Unisex,450,4,Set content: 2 Window curtainsColour: BrownPattern: Geometric WindowLight blocking: RegularFitting: EyeletLining: No, Brown
10189739,Shoetopia Women Black Printed Sliders,Shoetopia,Women,449,5,A pair of black printed flip flopsSynthetic upper materialCushioned footbedPatterned synthetic outsole, Black
10206761,W Women Navy Hem Design Wide Leg Palazzos,W,Women,674,5,"A pair of navy hem design woven wide leg fit palazzos, has semi-elasticated waistband with inner drawstring closure", Navy
10206865,W Women Grey & Navy Blue Striped Straight Sustainable Kurta,W,Women,679,6,"Grey and Navy Blue striped straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits, button placket",Blue
10207241,Chumbak Women White Analogue Watch,Chumbak,Women,1017,6,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Printed round brass dialFeatures: Reset TimeStrap style: White regular, leather strap with a tang closureWater resistance: Non-ResistantWarranty: 1 yearWarranty provided by brand/manufacturer Comes in a signature Chumbak case", White
10205435,GAP Men's Burnout Ringer Crewneck T-Shirt,GAP,Men,1499,5,"Soft jersey knit.Short sleeves.Contrast rib-knit trim crewneck.Allover burnout wash, adds subtle texture for worn-in look and feel.Certain styles have assorted all-over stripes.",
10202633,Van Heusen Sport Men Navy Blue Tight Slim Fit Printed Casual Shirt,Van Heusen Sport,Men,979,5,"Navy Blue printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10188795,Naari Women Blue Printed Straight Kurta,Naari,Women,671,5,"Blue printed straight kurta, has a round neck, sleeveless, straight hem, and side slits",Blue
10206997,W Women Teal Green & Golden Striped A-Line Layered Kurta,W,Women,1399,6,"Teal green and golden striped A-line layered kurta, has a shirt collar, three-quarter sleeves and flared hem", Green
10202285,SOJANYA Men Beige & Golden Checked Straight Kurta,SOJANYA,Men,974,5,"Beige and Golden checked straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits", Beige
10203273,Saint G Women Nude-Coloured Solid Sandals,Saint G,Women,2379,5,"A pair of nude-coloured open toe sandals, has regular styling, backstrap detailLeather upperLeather footbedTextured and patterned outsole, has a wedge heelWarranty: 1 monthWarranty provided by brand/manufacturer", Red
10203175,Shoetopia Women White Solid One Toe Flats,Shoetopia,Women,499,5,"A pair of white open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsole", White
10205749,Oxolloxo Women Blue Striped Top,Oxolloxo,Women,1299,5,"Blue and red striped woven regular top with minute embroidered detail, has a tie-up neck, and short sleeves",Blue
10203491,HIROLAS Men Black & Grey Colourblocked Thong Flip-Flops,HIROLAS,Men,363,5,A pair of black & grey colourblocked flip flopsSynthetic upper materialCushioned footbedPatterned synthetic outsoleWarranty: 1 monthWarranty provided by brand/manufacturer, Black
10207079,W Women Fuchsia & Peach-Coloured Printed Straight Kurta,W,Women,799,5,"Fuchsia and Peach-coloured printed straight kurta with sequinned detail, has a notched round neck, three-quarter sleeves, straight hem, and side slits", Red
10201425,Peter England Men Purple Tight Slim Fit Printed Formal Shirt,Peter England,Men,943,5,"Purple printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Purple
10206897,W Women Charcoal Grey & Silver Woven Design Straight Kurta,W,Women,919,5,"Grey and Silver woven design straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, multiple slits, button placket", Grey
10207153,W Women Navy Blue Printed A-Line Kurta,W,Women,1599,6,"Navy printed A-line kurta, has a round neck, three-quarter sleeves, and flared hem",Blue
10203381,Z-ZOOM Unisex Brown Cateye Sunglasses 55041,Z-ZOOM,Unisex,997,5,Lens colour: BrownLens feature: Regular LensFrame material: MetalFrame style: Full RimBest suited for: Oval face shapeComes in a Z-ZOOM coverWarranty: 2 yearsWarranty provided by brand/manufacturer, Brown
10203375,Z-ZOOM Unisex Rectangle Sunglasses 55092,Z-ZOOM,Unisex,1497,5,Lens colour: BrownLens feature: Polarised LensFrame material: MetalFrame style: Full RimBest suited for: Oval face shapeComes in a Z-ZOOM coverWarranty: 2 yearsWarranty provided by brand/manufacturer,
10207073,W Women Lavender Hem Design Wide Leg Palazzos,W,Women,599,5,"A pair of lavender hem design woven wide leg fit palazzos, opaque, and inner drawstring closure, partially elasticated waistband", Lavender
10206081,Van Heusen Woman Yellow & Black Striped Top,Van Heusen Woman,Women,734,5,"Yellow and Black striped woven regular  top, has a round neck, and long sleeves", Yellow
10203293,Cortina Orange Set of 2 Door Curtains,Cortina,Unisex,2067,4,Set content: 2 Door curtainsColour: OrangePattern: Floral DoorLight blocking: Room DarkeningFitting: EyeletLining: No, Orange
10197583,The Pink Moon Plus Size Women Black Lace A-Line Dress,The Pink Moon,Women,2374,5,"Black lace woven A-line dress, has a round neck, three-quarter sleeves, button closure, and flared hem", Black
10203157,Parx Men Yellow & Blue Slim Fit Checked Casual Shirt,Parx,Men,949,5,"Yellow and Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10207445,W Women Peach-Coloured & Golden Striped Flared Palazzos,W,Women,1119,6,"A pair of peach-coloured and golden striped woven flared fit palazzos, and has a drawstring closure", Red
10193971,Global Desi Women Blue Solid Shirt Style Top,Global Desi,Women,539,5,"Blue solid woven shirt style  top, has a round neck, three-quarter sleeves, and button closure",Blue
10198095,AccessHer Gold-Toned & White Stone Nose Ring With Chain,AccessHer,Women,600,3,Gold-toned and blue artificial stone-studded clip-on nose ring with chain that has a hook closurePlating: Brass, White
10208579,Jompers Men Maroon Woven Design Straight Kurta,Jompers,Men,899,5,"Maroon woven design straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits", Maroon
10206877,W Women Off-White & Charcoal Grey Printed Straight Kurta,W,Women,1299,5,"Off-White and charcoal Grey printed straight kurta with sequins, has a mandarin collar, three-quarter sleeves, straight hem, and side slits", White
10207069,W Women Green Solid Cropped Trousers,W,Women,519,7,"Green solid mid-rise cropped trousers, has a partially elasticated waistband, concealed zip closure", Green
10205805,Oxolloxo Women Multi-Coloured Printed Tunic,Oxolloxo,Women,499,5,"Multicoloured printed Tunic, has a V-neck, and short sleeves", Red
10202961,Parx Men Navy Blue Self Design Polo Collar T-shirt,Parx,Men,559,5,"Navy Blue self-design T-shirt, has a polo collar, short sleeves, and 1 pocket",Blue
10207045,W Women Grey & Navy Blue Printed Straight Kurta,W,Women,679,5,"Grey and navy blue printed straight kurta with threadwork and panelled detail, has a round neck, sleeveless, straight hem, and side slits",Blue
10207265,W Women Blue Hem Design Flared Palazzos,W,Women,1119,5,"A pair of blue hem design woven flared palazzos, has partially elasticated waistband with drawstring closure",Blue
10207353,W Women Blue Solid Ankle Length Leggings,W,Women,799,5,"A pair of blue solid mid-rise ankle length leggings, has a slip-on closure",Blue
10202913,Parx Men Blue & White Striped Polo Collar T-shirt,Parx,Men,599,5,"Blue and White striped T-shirt, has a polo collar, short sleeves, and 1 pocket",Blue
10197741,EthnoVogue Sea Green & Gold-Toned Embroidered Made to Measure Lehenga & Blouse with Dupatta,EthnoVogue,Women,7933,7,"PRODUCT DETAILS Sea Green & gold-toned embroidered, printed made to measure lehenga choli with dupattaGold-toned embroidered made to measure blouse, has a stylised round-neck, short sleeves, padded cups, zip closure on the sideSea green woven design made to measure lehenga, flared hem, drawstring and concealed zip closure and draw string with dazzles on the side, net underskirtGold-toned dupatta What is Made to Measure?Customised Lehenga Choli according to your Bust and Length. So please refer to the Size Chart to pick your perfect size.How to measure bust?Measure under your arms and around your chest to find your bust size in inchesHow to measure Lehenga length?Measure from waist till barefoot to find lehenga length in inches", Green
10195987,Mufti Men White & Green Regular Fit Printed Casual Shirt,Mufti,Men,899,5,"White and Green printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Green
10202461,Cortina Green & White Set of 2 Printed Long Door Curtains,Cortina,Unisex,629,4,Set content: 2 Long Door curtainsColour: Green and WhitePattern: Geometric Long DoorLight blocking: RegularFitting: EyeletLining: No, Green
10207577,U.S. Polo Assn. Denim Co. Men Cream-Coloured & Black Striped Polo Collar T-shirt,U.S. Polo Assn. Denim Co.,Men,899,5,"Cream-coloured and Black striped T-shirt, has a polo collar, and short sleeves", Red
10207479,W Women Off-White & Golden Printed Maxi Flared Skirt,W,Women,1599,5,"Off-white and golden printed woven maxi flared skirt, has a partially elasticated waistband, hook-and-bar and concealed zip closure on the side, flared hem, an attached lining", Red
10194537,Madame Women Black Solid Sweater,Madame,Women,1199,5,"Black solid sweater with embelished detail, has a round neck, long sleeves, and ribbed hem", Black
10193991,Global Desi Women Blue Block Print A-Line Top,Global Desi,Women,449,5,"Blue printed woven A-line  top, has a round neck, and three-quarter sleeves",Blue
10190651,AURELIA Women Blue & Silver Printed Tunic with Palazzos & Ethnic Jacket,AURELIA,Women,1799,7,"This clothing set consists of tunic, palazzos and layerBlue and silver striped tunic, has a round neck, sleeveless, concealed zip closureBlue and silver striped palazzos, has a slip-on closureBlue printed layer, has a tie-up closure",Blue
10198123,AccessHer Red Circular Hoop Earrings,AccessHer,Women,507,3,"Red Circular Earrings, brass-plated, and has artificial beads Secured with a lever back", Red
10200171,Ahalyaa Women Black & Pink Printed A-Line Kurta,Ahalyaa,Women,972,5,"Black, Pink and blue printed A-line kurta, has a round neck, sleeveless, flared hem", Black
10207143,W Women Navy Blue Striped Straight Kurta,W,Women,2999,6,"Navy Blue striped straight kurta with thread work and sequinned detail, has a round neck, sleeveless, straight hem and side slits",Blue
10208773,Van Heusen Woman Women Grey Solid Pumps,Van Heusen Woman,Women,1126,7,"A pair of grey pointed toe pumps, has regular styling, closed back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a slim heel", Grey
10206759,W Women Golden Solid Dhoti Pants,W,Women,1899,6,"Golden solid mid-rise woven dhoti pants, has a waistband with hook-and-bar closure, zip fly", Gold
10208545,Jompers Men Yellow Solid Straight Kurta,Jompers,Men,1299,5,"Yellow solid straight kurta, has a mandarin collar, long sleeves, straight hem, and side slits", Yellow
10207161,W Women Green Printed Straight Kurta,W,Women,679,5,"Green printed straight kurta, has a round neck, three-quarter sleeves, flared hem, and side slits", Green
10208659,Van Heusen Woman Olive Green Solid Heels,Van Heusen Woman,Women,1299,6,"A pair of olive green solid open toe heels, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heel", Green
10207455,W Women Mustard Yellow & Golden Printed A-Line Dress,W,Women,1259,6,"Mustard yellow and Golden printed woven A-line dress with adjustable tie-up closure, has a mandarin collar with button closure, three-quarter sleeves, and flared hem", Yellow
10207037,W Women Lavender & Golden Asymmetric Hemline Printed Panelled A-Line Kurta,W,Women,799,5,"Lavender, golden and maroon printed panelled A-line kurta, has a round neck, hook closure, three-quarter sleeves, asymmetric hem, and side slits", Gold
10202491,Cortina Purple Set of 2 Printed Window Curtains,Cortina,Unisex,384,4,Set content: 2 window curtainsColour: PurplePattern: Floral doorLight blocking: RegularFitting: EyeletLining: No, Purple
10197989,NIZA Women Black Regular Fit Self Design Trousers,NIZA,Women,4990,5,"Black self-design mid-rise trousers with printed detail, has hook and bar closure, zip fly", Black
10199855,MISH Women White & Black Striped Top,MISH,Women,779,5,"White and Black striped woven regular  top, has a round neck, short sleeves, and button closure", Black
10193893,Vozaf Women White & Orange Printed Stole,Vozaf,Women,809,5,"White and Orange printed stole, has tasselled border", White
10205645,Oxolloxo Women White Solid A-Line Top,Oxolloxo,Women,569,5,"White solid woven A-line  top, has a tie-up neck, and three-quarter sleeves", White
10207139,W Women Rust Orange & Navy Blue Printed Straight Kurta,W,Women,849,5,"Rust orange, Navy Blue and golden printed straight kurta, has a key-hole neck, three-quarter sleeves, straight hem, and side slits",Blue
10206387,Marks & Spencer Women White Floral Print Cinched Waist Top,Marks & Spencer,Women,1999,3,"White and Orange printed woven cinched waist  top, has a V-neck, and long sleeves", White
10207639,W Women Pink Printed Top with Dhoti Pants & Ethnic Jacket,W,Women,6999,10,"This clothing set consists of top, dhoti pants and ethnic jacketDusty pink printed top with sequins, has a round neck, sleeveless, and button-and-loop closureDusty pink solid dhoti pants with layered detail, has hook-and-bar with zip closureDusty pink net sequinned open front longline ethnic jacket", Pink
10201669,Van Heusen Men Blue Custom Boxy Self Design Formal Shirt,Van Heusen,Men,2899,5,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10207383,W Women Pink & Navy Printed Maxi Dress,W,Women,2249,5,"Pink and Navy Blue printed woven maxi dress, has a keyhole neck, long sleeves, and flared hem", Pink
10197727,EthnoVogue Beige & Yellow Printed Made to Measure Lehenga & Blouse with Dupatta,EthnoVogue,Women,5944,10,"Beige lehenga choli with dupatta, has sequinnedBeige blouse, has a boat neck, short sleevesYellow made to measure lehenga, flared hemWhat is Made to Measure?Customised Lehenga Choli according to your Bust and Length. So please refer to the Size Chart to pick your perfect size.How to measure bust?Measure under your arms and around your chest to find your bust size in inchesHow to measure Lehenga length?Measure from waist till barefoot to find lehenga length in inches", Yellow
10206827,W Women Blue & White Printed A-Line Kurta,W,Women,1439,6,"Blue and White printed A-line kurta with embroidered and beaded detail, has a round neck, three-quarter sleeves, and flared hem",Blue
10206833,W Women Navy Blue & Golden Yoke Design Straight Kurta,W,Women,639,5,"Navy Blue and golden yoke design straight kurta with sequinned deatil, has a keyhole neck, three-quarter sleeves, straight hem and side slits",Blue
10193959,Global Desi Women Pink Printed A-Line Kurta,Global Desi,Women,599,4,"Pink printed A-line kurta, has a keyhole neck, three-quarter sleeves, straight hem, and side slits", Pink
10202425,Cortina Maroon & Off-White Set of 2 Printed Window Curtains,Cortina,Unisex,443,4,Set content: 2 Window curtainsColour: Maroon and Off-WhitePattern: Floral WindowLight blocking: RegularFitting: EyeletLining: No, White
10194977,INVICTUS Men Coffee Brown Solid Formal Derbys,INVICTUS,Men,1299,5,"A pair of coffee brown round-toed solid formal Derbys with perforated detail PU upper, has central lace-upsCushioned footbedTextured Synthetic outsole, has a stacked heelWarranty: 3 monthsWarranty provided by the brand owner / manufacturer", Brown
10205427,GAP Men's 1969 Logo Short Sleeve Crewneck T-Shirt,GAP,Men,1499,5,Soft cotton jerseyShort sleevesRib-knit trim at crewneckScreen-printed gradient 1969 graphic at chest,
10207229,Van Heusen Sport Men Navy Blue Solid Polo Collar T-shirt,Van Heusen Sport,Men,783,5,"Navy Blue solid T-shirt, has a polo collar, and short sleeves",Blue
10207389,W Women Pink & Maroon Printed A-Line Dress,W,Women,2999,5,"Pink and Maroon printed knitted and woven A-line dress with tie-up and gathered detail, has a mandarin collar, three-quarter sleeves, and flared hem", Pink
10196221,Miss Chase Women Blue Skinny Fit High-Rise Clean Look Stretchable Jeans,Miss Chase,Women,1999,5,"Blue light wash 5-pocket high-rise jeans, clean look, no fade, has a button fly closure, and waistband with belt loops",Blue
10206643,People Men Olive Green Solid Henley Neck T-shirt,People,Men,324,5,"Olive green solid T-shirt, has a Henley neck, and short sleeves", Green
10194439,Madame Women Off-White Solid Sweater,Madame,Women,1199,5,"Off-white solid sweater, has a round neck, long sleeves with beaded detail, ribbed hem", White
10205369,GAP Men's Slub Plaid Flannel Shirt in Standard Fit,GAP,Men,1499,5,"Smooth, airy, perfectly textured, slub twill weaveGAP Men's Slub Plaid Flannel Shirt in Standard FitLong sleeves, button cuffsSpread collar, button frontButton flap-patch pocket at chestCurved hemAssorted allover yarn-dyed plaid patterns",
10206239,Lady Stark Women Black Printed Shirt Style Top,Lady Stark,Women,1273,5,"Black printed woven shirt style  top, has a shirt collar, short sleeves, and button closure", Black
10201133,Mufti Men Turquoise Blue Regular Fit Solid Casual Shirt,Mufti,Men,1099,5,"Turquoise Blue solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10202041,Louis Philippe Jeans Men Blue Slim Fit Faded Casual Shirt,Louis Philippe Jeans,Men,2081,5,"Blue faded casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10202501,Cortina Purple & White Set of 2 Long Door Curtains,Cortina,Unisex,489,4,Set content: 2 Long Door curtainsColour: Purple and WhitePattern: Floral Long DoorLight blocking: RegularFitting: EyeletLining: No, White
10193873,C9 AIRWEAR Women Pack of 3 Assorted Bikni Briefs,C9 AIRWEAR,Women,422,5,"Pack of three assorted mid-rise bikini briefs, each with an elasticated waistbandDisclaimer: The final product delivered might vary in colour and prints from the display here",
10189701,Bohemia Crystal Set of 6 Eliezabeth Purple+Pantograph Wine Glasses 350ml,Bohemia Crystal,Unisex,2999,3,Set content: 6 Wine GlassesColour: TransparentPattern: SolidCapacity: 350 ml, Purple
10205469,GAP Men's Legendary Logo Graphic Pocket T-Shirt,GAP,Men,749,6,Soft cotton jerseyShort sleevesRib-knit trim at crewneckPatch pocket at chestScreen-printed legendary original logo graphics at chest and back,
10202891,Parx Men Khaki Original Slim Fit Solid Chinos,Parx,Men,804,5,"Khaki solid low-rise trousers, zip closure, and 4 pockets", Khaki
10190649,AURELIA Women Blue & Silver Printed Crop Top with Palazzos & Ethnic Jacket,AURELIA,Women,1599,7,"This clothing set consists of top with palazzos and ethnic jacketBlue and silver printed crop top, has a round neck, sleeveless, concealed zip closureBlue and silver printed palazzos, has a partially elasticated waistbandBlue and silver printed longline ethnic jacket, has three-quarter sleeves",Blue
10206895,W Women Mustard Yellow & Silver Printed A-Line Kurta,W,Women,1599,6,"Mustard yellow and silver printed A-line kurta, has a mandarin collar, concealed hook-and-eye closures, long sleeves, and flared hem", Yellow
10202413,Cortina Purple Set of 2 Window Curtains,Cortina,Unisex,450,4,Set content: 2 Window curtainsColour: PurplePattern: Floral WindowLight blocking: RegularFitting: EyeletLining: No, Purple
10201175,Franco Leone Men Brown Sandals,Franco Leone,Men,1329,5,A pair of brown comfort sandalsSynthetic upper with slip-on closureCushioned footbedPatterned rubber outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Brown
